dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1515250800,2018-01-06 15:00:00 +0000 UTC,4167147,,,,279.91,279.15,281.15,1030,,,48,4,10,,,,,,,,,1,800,Clear,sky is clear,01d
1515254400,2018-01-06 16:00:00 +0000 UTC,4167147,,,,281.44,281.15,283.15,1031,,,33,4,10,,,,,,,,,1,800,Clear,sky is clear,01d
1515258000,2018-01-06 17:00:00 +0000 UTC,4167147,,,,282.72,282.15,283.15,1031,,,25,5,360,,,,,,,,,1,800,Clear,sky is clear,01d
1515261600,2018-01-06 18:00:00 +0000 UTC,4167147,,,,284.77,284.15,286.15,1030,,,23,4,340,,,,,,,,,1,800,Clear,sky is clear,01d
1515265200,2018-01-06 19:00:00 +0000 UTC,4167147,,,,285.52,285.15,286.15,1029,,,23,4,350,,,,,,,,,1,800,Clear,sky is clear,01d
1515268800,2018-01-06 20:00:00 +0000 UTC,4167147,,,,286.14,285.15,287.15,1028,,,24,4,360,,,,,,,,,1,800,Clear,sky is clear,01d
1515272400,2018-01-06 21:00:00 +0000 UTC,4167147,,,,286.28,285.15,287.15,1028,,,24,4,350,,,,,,,,,1,800,Clear,sky is clear,01d
1515276000,2018-01-06 22:00:00 +0000 UTC,4167147,,,,286.02,284.15,287.15,1029,,,28,4,30,,,,,,,,,1,800,Clear,sky is clear,01d
1515279600,2018-01-06 23:00:00 +0000 UTC,4167147,,,,284.89,283.15,286.15,1029,,,37,4,60,,,,,,,,,1,800,Clear,sky is clear,01d
1515283200,2018-01-07 00:00:00 +0000 UTC,4167147,,,,282.64,280.15,285.15,1029,,,43,3,50,,,,,,,,,1,800,Clear,sky is clear,01n
1515286800,2018-01-07 01:00:00 +0000 UTC,4167147,,,,280.9,279.15,282.15,1030,,,52,3,50,,,,,,,,,1,800,Clear,sky is clear,01n
1515290400,2018-01-07 02:00:00 +0000 UTC,4167147,,,,279.77,278.15,281.15,1030,,,65,3,60,,,,,,,,,1,800,Clear,sky is clear,01n
1515294000,2018-01-07 03:00:00 +0000 UTC,4167147,,,,279.71,279.15,280.15,1031,,,65,2,40,,,,,,,,,1,800,Clear,sky is clear,01n
1515297600,2018-01-07 04:00:00 +0000 UTC,4167147,,,,279.65,279.15,280.15,1031,,,65,2,30,,,,,,,,,1,800,Clear,sky is clear,01n
1515301200,2018-01-07 05:00:00 +0000 UTC,4167147,,,,279.58,278.15,282.15,1031,,,65,3,30,,,,,,,,,1,800,Clear,sky is clear,01n
1515304800,2018-01-07 06:00:00 +0000 UTC,4167147,,,,279.02,277.15,282.15,1031,,,70,2,20,,,,,,,,,1,800,Clear,sky is clear,01n
1515308400,2018-01-07 07:00:00 +0000 UTC,4167147,,,,279.3,277.15,282.15,1030,,,70,2,20,,,,,,,,,1,800,Clear,sky is clear,01n
1515312000,2018-01-07 08:00:00 +0000 UTC,4167147,,,,279.3,277.15,282.15,1030,,,70,3,10,,,,,,,,,1,800,Clear,sky is clear,01n
1515315600,2018-01-07 09:00:00 +0000 UTC,4167147,,,,279.3,278.15,281.15,1030,,,70,4,10,,,,,,,,,1,800,Clear,sky is clear,01n
1515319200,2018-01-07 10:00:00 +0000 UTC,4167147,,,,278.72,277.15,280.15,1029,,,75,4,360,,,,,,,,,1,800,Clear,sky is clear,01n
1515322800,2018-01-07 11:00:00 +0000 UTC,4167147,,,,278.72,277.15,280.15,1029,,,75,4,360,,,,,,,,,1,800,Clear,sky is clear,01n
1515326400,2018-01-07 12:00:00 +0000 UTC,4167147,,,,278.81,278.15,279.15,1029,,,75,4,360,,,,,,,,,1,800,Clear,sky is clear,01n
1515330000,2018-01-07 13:00:00 +0000 UTC,4167147,,,,279,277.15,280.15,1030,,,75,3,360,,,,,,,,,1,800,Clear,sky is clear,01n
1515333600,2018-01-07 14:00:00 +0000 UTC,4167147,,,,279.29,278.15,280.15,1030,,,81,4,10,,,,,,,,,1,800,Clear,sky is clear,01d
1515337200,2018-01-07 15:00:00 +0000 UTC,4167147,,,,282.78,281.15,285.15,1030,,,76,5,20,,,,,,,,,1,800,Clear,sky is clear,01d
1515340800,2018-01-07 16:00:00 +0000 UTC,4167147,,,,286.79,284.15,290.15,1030,,,66,5,30,,,,,,,,,1,800,Clear,sky is clear,01d
1515344400,2018-01-07 17:00:00 +0000 UTC,4167147,,,,289.41,287.15,291.15,1030,,,55,6,30,,,,,,,,,1,800,Clear,sky is clear,01d
1515348000,2018-01-07 18:00:00 +0000 UTC,4167147,,,,291.02,290.15,292.15,1030,,,52,5,60,,,,,,,,,1,800,Clear,sky is clear,01d
1515351600,2018-01-07 19:00:00 +0000 UTC,4167147,,,,291.15,291.15,291.15,1028,,,52,7,70,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515355200,2018-01-07 20:00:00 +0000 UTC,4167147,,,,291.65,291.15,292.15,1027,,,45,7,50,,,,,,,,,1,800,Clear,sky is clear,01d
1515358800,2018-01-07 21:00:00 +0000 UTC,4167147,,,,291.16,290.15,292.15,1027,,,51,7,60,,,,,,,,,75,803,Clouds,broken clouds,04d
1515362400,2018-01-07 22:00:00 +0000 UTC,4167147,,,,290.77,290.15,292.15,1027,,,48,6,70,,,,,,,,,20,801,Clouds,few clouds,02d
1515366000,2018-01-07 23:00:00 +0000 UTC,4167147,,,,289.65,289.15,290.15,1027,,,51,8,80,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515369600,2018-01-08 00:00:00 +0000 UTC,4167147,,,,287.53,286.15,288.15,1028,,,58,4,60,,,,,,,,,20,801,Clouds,few clouds,02n
1515373200,2018-01-08 01:00:00 +0000 UTC,4167147,,,,286.27,285.15,287.15,1028,,,62,2,40,,,,,,,,,1,800,Clear,sky is clear,01n
1515376800,2018-01-08 02:00:00 +0000 UTC,4167147,,,,285.52,284.15,287.15,1028,,,66,2,30,,,,,,,,,1,800,Clear,sky is clear,01n
1515380400,2018-01-08 03:00:00 +0000 UTC,4167147,,,,285.02,283.15,286.15,1028,,,66,3,20,,,,,,,,,1,800,Clear,sky is clear,01n
1515384000,2018-01-08 04:00:00 +0000 UTC,4167147,,,,284.43,283.15,286.15,1027,,,76,3,10,,,,,,,,,1,800,Clear,sky is clear,01n
1515387600,2018-01-08 05:00:00 +0000 UTC,4167147,,,,284.14,283.15,285.15,1027,,,76,4,10,,,,,,,,,1,800,Clear,sky is clear,01n
1515391200,2018-01-08 06:00:00 +0000 UTC,4167147,,,,283.71,282.15,285.15,1026,,,81,2,60,,,,,,,,,1,800,Clear,sky is clear,01n
1515394800,2018-01-08 07:00:00 +0000 UTC,4167147,,,,284.3,282.15,286.15,1025,,,81,2,20,,,,,,,,,1,800,Clear,sky is clear,01n
1515398400,2018-01-08 08:00:00 +0000 UTC,4167147,,,,283.73,281.15,287.15,1025,,,87,2,360,,,,,,,,,1,800,Clear,sky is clear,01n
1515402000,2018-01-08 09:00:00 +0000 UTC,4167147,,,,283.44,281.15,286.15,1024,,,87,1,350,,,,,,,,,1,800,Clear,sky is clear,01n
1515405600,2018-01-08 10:00:00 +0000 UTC,4167147,,,,284.02,281.15,288.15,1024,,,87,1,30,,,,,,,,,1,800,Clear,sky is clear,01n
1515409200,2018-01-08 11:00:00 +0000 UTC,4167147,,,,284.16,281.15,288.15,1023,,,87,1,10,,,,,,,,,1,800,Clear,sky is clear,01n
1515412800,2018-01-08 12:00:00 +0000 UTC,4167147,,,,284.72,282.15,288.15,1023,,,87,1,60,,,,,,,,,40,802,Clouds,scattered clouds,03n
1515416400,2018-01-08 13:00:00 +0000 UTC,4167147,,,,285.66,282.15,289.15,1023,,,87,2,50,,,,,,,,,40,802,Clouds,scattered clouds,03n
1515420000,2018-01-08 14:00:00 +0000 UTC,4167147,,,,286.61,283.15,290.15,1023,,,93,2,90,0.3,,,,,,,,75,500,Rain,light rain,10d
1515420000,2018-01-08 14:00:00 +0000 UTC,4167147,,,,286.61,283.15,290.15,1023,,,93,2,90,0.3,,,,,,,,75,701,Mist,mist,50d
1515423600,2018-01-08 15:00:00 +0000 UTC,4167147,,,,287.76,285.15,290.15,1024,,,82,5,100,0.3,,,,,,,,90,500,Rain,light rain,10d
1515423600,2018-01-08 15:00:00 +0000 UTC,4167147,,,,287.76,285.15,290.15,1024,,,82,5,100,0.3,,,,,,,,90,701,Mist,mist,50d
1515427200,2018-01-08 16:00:00 +0000 UTC,4167147,,,,290.27,289.15,291.15,1023,,,100,2,120,0.3,,,,,,,,75,701,Mist,mist,50d
1515427200,2018-01-08 16:00:00 +0000 UTC,4167147,,,,290.27,289.15,291.15,1023,,,100,2,120,0.3,,,,,,,,75,500,Rain,light rain,10d
1515430800,2018-01-08 17:00:00 +0000 UTC,4167147,,,,292.13,291.15,293.15,1022,,,77,4,90,,,,,,,,,75,803,Clouds,broken clouds,04d
1515434400,2018-01-08 18:00:00 +0000 UTC,4167147,,,,293.26,292.15,295.15,1022,,,68,5,120,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515438000,2018-01-08 19:00:00 +0000 UTC,4167147,,,,294.02,292.15,295.15,1020,,,64,3,160,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1515441600,2018-01-08 20:00:00 +0000 UTC,4167147,,,,294.27,292.15,295.15,1020,,,68,4,100,,,,,,,,,75,803,Clouds,broken clouds,04d
1515445200,2018-01-08 21:00:00 +0000 UTC,4167147,,,,294.72,293.15,295.15,1019,,,68,3,110,,,,,,,,,75,803,Clouds,broken clouds,04d
1515448800,2018-01-08 22:00:00 +0000 UTC,4167147,,,,294.52,293.15,295.15,1019,,,68,3,110,,,,,,,,,75,803,Clouds,broken clouds,04d
1515452400,2018-01-08 23:00:00 +0000 UTC,4167147,,,,293.52,292.15,294.15,1019,,,73,3,70,,,,,,,,,75,803,Clouds,broken clouds,04d
1515456000,2018-01-09 00:00:00 +0000 UTC,4167147,,,,292.29,291.15,293.15,1019,,,72,2,110,,,,,,,,,20,801,Clouds,few clouds,02n
1515459600,2018-01-09 01:00:00 +0000 UTC,4167147,,,,290.89,289.15,292.15,1020,,,77,2,90,,,,,,,,,40,802,Clouds,scattered clouds,03n
1515463200,2018-01-09 02:00:00 +0000 UTC,4167147,,,,290.53,289.15,291.15,1020,,,88,1,110,,,,,,,,,20,801,Clouds,few clouds,02n
1515466800,2018-01-09 03:00:00 +0000 UTC,4167147,,,,290.29,289.15,291.15,1020,,,88,2,100,,,,,,,,,1,800,Clear,sky is clear,01n
1515470400,2018-01-09 04:00:00 +0000 UTC,4167147,,,,289.15,287.15,290.15,1020,,,93,2,90,,,,,,,,,1,800,Clear,sky is clear,01n
1515474000,2018-01-09 05:00:00 +0000 UTC,4167147,,,,288.72,287.15,290.15,1020,,,93,3,50,,,,,,,,,20,701,Mist,mist,50n
1515477600,2018-01-09 06:00:00 +0000 UTC,4167147,,,,288.85,287.15,290.15,1020,,,93,1,50,,,,,,,,,75,701,Mist,mist,50n
1515481200,2018-01-09 07:00:00 +0000 UTC,4167147,,,,288.45,286.15,290.15,1019,,,100,1,30,,,,,,,,,1,701,Mist,mist,50n
1515484800,2018-01-09 08:00:00 +0000 UTC,4167147,,,,288.96,288.15,290.15,1018,,,93,2,50,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1515488400,2018-01-09 09:00:00 +0000 UTC,4167147,,,,288.71,286.15,290.15,1018,,,93,2,50,,,,,,,,,90,701,Mist,mist,50n
1515492000,2018-01-09 10:00:00 +0000 UTC,4167147,,,,288.7,286.15,290.15,1018,,,93,2,70,,,,,,,,,90,701,Mist,mist,50n
1515495600,2018-01-09 11:00:00 +0000 UTC,4167147,,,,288.16,286.15,290.15,1018,,,100,3,60,,,,,,,,,40,741,Fog,fog,50n
1515499200,2018-01-09 12:00:00 +0000 UTC,4167147,,,,288.61,287.15,290.15,1019,,,100,2,360,0.3,,,,,,,,75,741,Fog,fog,50n
1515499200,2018-01-09 12:00:00 +0000 UTC,4167147,,,,288.61,287.15,290.15,1019,,,100,2,360,0.3,,,,,,,,75,500,Rain,light rain,10n
1515499200,2018-01-09 12:00:00 +0000 UTC,4167147,,,,288.61,287.15,290.15,1019,,,100,2,360,0.3,,,,,,,,75,701,Mist,mist,50n
1515502800,2018-01-09 13:00:00 +0000 UTC,4167147,,,,289.05,287.15,291.15,1019,,,100,2,20,,,,,,,,,90,701,Mist,mist,50d
1515506400,2018-01-09 14:00:00 +0000 UTC,4167147,,,,289.01,287.15,291.15,1019,,,100,2,360,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515510000,2018-01-09 15:00:00 +0000 UTC,4167147,,,,290.53,289.15,292.15,1020,,,93,1,30,,,,,,,,,75,803,Clouds,broken clouds,04d
1515513600,2018-01-09 16:00:00 +0000 UTC,4167147,,,,294.41,293.15,295.15,1020,,,78,4,60,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515517200,2018-01-09 17:00:00 +0000 UTC,4167147,,,,295.37,294.15,297.15,1019,,,69,4,80,,,,,,,,,75,803,Clouds,broken clouds,04d
1515520800,2018-01-09 18:00:00 +0000 UTC,4167147,,,,296.59,295.15,297.15,1018,,,64,5,70,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515524400,2018-01-09 19:00:00 +0000 UTC,4167147,,,,297.14,295.15,299.15,1017,,,57,5,90,,,,,,,,,75,803,Clouds,broken clouds,04d
1515528000,2018-01-09 20:00:00 +0000 UTC,4167147,,,,296.81,294.15,299.15,1017,,,78,5,60,0.3,,,,,,,,90,500,Rain,light rain,10d
1515528000,2018-01-09 20:00:00 +0000 UTC,4167147,,,,296.81,294.15,299.15,1017,,,78,5,60,0.3,,,,,,,,90,701,Mist,mist,50d
1515531600,2018-01-09 21:00:00 +0000 UTC,4167147,,,,295.64,293.15,298.15,1017,,,83,4,70,0.3,,,,,,,,90,500,Rain,light rain,10d
1515535200,2018-01-09 22:00:00 +0000 UTC,4167147,,,,295.42,293.15,297.15,1018,,,94,2,80,0.3,,,,,,,,90,500,Rain,light rain,10d
1515535200,2018-01-09 22:00:00 +0000 UTC,4167147,,,,295.42,293.15,297.15,1018,,,94,2,80,0.3,,,,,,,,90,701,Mist,mist,50d
1515538800,2018-01-09 23:00:00 +0000 UTC,4167147,,,,295.03,292.15,297.15,1017,,,83,6,120,0.3,,,,,,,,75,701,Mist,mist,50d
1515538800,2018-01-09 23:00:00 +0000 UTC,4167147,,,,295.03,292.15,297.15,1017,,,83,6,120,0.3,,,,,,,,75,500,Rain,light rain,10d
1515542400,2018-01-10 00:00:00 +0000 UTC,4167147,,,,293.78,292.15,295.15,1018,,,88,7,110,0.3,,,,,,,,75,500,Rain,light rain,10n
1515542400,2018-01-10 00:00:00 +0000 UTC,4167147,,,,293.78,292.15,295.15,1018,,,88,7,110,0.3,,,,,,,,75,701,Mist,mist,50n
1515546000,2018-01-10 01:00:00 +0000 UTC,4167147,,,,292.78,292.15,294.15,1018,,,88,4,80,3,,,,,,,,75,701,Mist,mist,50n
1515546000,2018-01-10 01:00:00 +0000 UTC,4167147,,,,292.78,292.15,294.15,1018,,,88,4,80,3,,,,,,,,75,502,Rain,heavy intensity rain,10n
1515549600,2018-01-10 02:00:00 +0000 UTC,4167147,,,,292.4,291.15,293.15,1018,,,88,5,70,0.9,,,,,,,,75,501,Rain,moderate rain,10n
1515549600,2018-01-10 02:00:00 +0000 UTC,4167147,,,,292.4,291.15,293.15,1018,,,88,5,70,0.9,,,,,,,,75,701,Mist,mist,50n
1515553200,2018-01-10 03:00:00 +0000 UTC,4167147,,,,292.39,292.15,293.15,1019,,,88,3,50,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1515556800,2018-01-10 04:00:00 +0000 UTC,4167147,,,,292.43,292.15,293.15,1019,,,93,3,80,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515560400,2018-01-10 05:00:00 +0000 UTC,4167147,,,,292.15,292.15,292.15,1019,,,93,3,80,0.3,,,,,,,,75,500,Rain,light rain,10n
1515560400,2018-01-10 05:00:00 +0000 UTC,4167147,,,,292.15,292.15,292.15,1019,,,93,3,80,0.3,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1515564000,2018-01-10 06:00:00 +0000 UTC,4167147,,,,292.15,292.15,292.15,1018,,,93,3,60,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1515564000,2018-01-10 06:00:00 +0000 UTC,4167147,,,,292.15,292.15,292.15,1018,,,93,3,60,0.9,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1515567600,2018-01-10 07:00:00 +0000 UTC,4167147,,,,292.02,291.15,293.15,1018,,,100,3,30,3,,,,,,,,90,502,Rain,heavy intensity rain,10n
1515567600,2018-01-10 07:00:00 +0000 UTC,4167147,,,,292.02,291.15,293.15,1018,,,100,3,30,3,,,,,,,,90,701,Mist,mist,50n
1515571200,2018-01-10 08:00:00 +0000 UTC,4167147,,,,292.15,291.15,293.15,1018,,,93,2,350,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515574800,2018-01-10 09:00:00 +0000 UTC,4167147,,,,292,291.15,293.15,1017,,,93,3,30,,,,,,,,,90,701,Mist,mist,50n
1515578400,2018-01-10 10:00:00 +0000 UTC,4167147,,,,292.01,291.15,293.15,1017,,,100,4,20,0.3,,,,,,,,90,500,Rain,light rain,10n
1515578400,2018-01-10 10:00:00 +0000 UTC,4167147,,,,292.01,291.15,293.15,1017,,,100,4,20,0.3,,,,,,,,90,701,Mist,mist,50n
1515578400,2018-01-10 10:00:00 +0000 UTC,4167147,,,,292.01,291.15,293.15,1017,,,100,4,20,0.3,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1515582000,2018-01-10 11:00:00 +0000 UTC,4167147,,,,292.15,292.15,292.15,1017,,,100,2,20,0.3,,,,,,,,75,500,Rain,light rain,10n
1515582000,2018-01-10 11:00:00 +0000 UTC,4167147,,,,292.15,292.15,292.15,1017,,,100,2,20,0.3,,,,,,,,75,701,Mist,mist,50n
1515585600,2018-01-10 12:00:00 +0000 UTC,4167147,,,,292.15,292.15,292.15,1017,,,100,3,10,0.3,,,,,,,,75,701,Mist,mist,50n
1515585600,2018-01-10 12:00:00 +0000 UTC,4167147,,,,292.15,292.15,292.15,1017,,,100,3,10,0.3,,,,,,,,75,500,Rain,light rain,10n
1515589200,2018-01-10 13:00:00 +0000 UTC,4167147,,,,292.15,292.15,292.15,1018,,,100,4,10,0.3,,,,,,,,90,701,Mist,mist,50d
1515589200,2018-01-10 13:00:00 +0000 UTC,4167147,,,,292.15,292.15,292.15,1018,,,100,4,10,0.3,,,,,,,,90,500,Rain,light rain,10d
1515592800,2018-01-10 14:00:00 +0000 UTC,4167147,,,,292.3,291.15,293.15,1018,,,100,2,360,0.3,,,,,,,,90,701,Mist,mist,50d
1515592800,2018-01-10 14:00:00 +0000 UTC,4167147,,,,292.3,291.15,293.15,1018,,,100,2,360,0.3,,,,,,,,90,500,Rain,light rain,10d
1515592800,2018-01-10 14:00:00 +0000 UTC,4167147,,,,292.3,291.15,293.15,1018,,,100,2,360,0.3,,,,,,,,90,741,Fog,fog,50d
1515596400,2018-01-10 15:00:00 +0000 UTC,4167147,,,,292.29,291.15,293.15,1019,,,100,4,360,3,,,,,,,,90,701,Mist,mist,50d
1515596400,2018-01-10 15:00:00 +0000 UTC,4167147,,,,292.29,291.15,293.15,1019,,,100,4,360,3,,,,,,,,90,502,Rain,heavy intensity rain,10d
1515596400,2018-01-10 15:00:00 +0000 UTC,4167147,,,,292.29,291.15,293.15,1019,,,100,4,360,3,,,,,,,,90,741,Fog,fog,50d
1515600000,2018-01-10 16:00:00 +0000 UTC,4167147,,,,293.52,292.15,294.15,1019,,,100,2,40,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1515600000,2018-01-10 16:00:00 +0000 UTC,4167147,,,,293.52,292.15,294.15,1019,,,100,2,40,,,,,,,,,90,701,Mist,mist,50d
1515603600,2018-01-10 17:00:00 +0000 UTC,4167147,,,,294.72,294.15,296.15,1019,,,88,3,60,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515607200,2018-01-10 18:00:00 +0000 UTC,4167147,,,,295.4,294.15,296.15,1017,,,83,2,60,,,,,,,,,75,803,Clouds,broken clouds,04d
1515610800,2018-01-10 19:00:00 +0000 UTC,4167147,,,,295.78,294.15,297.15,1016,,,78,2,100,,,,,,,,,75,803,Clouds,broken clouds,04d
1515614400,2018-01-10 20:00:00 +0000 UTC,4167147,,,,296.28,295.15,297.15,1016,,,83,1,360,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515618000,2018-01-10 21:00:00 +0000 UTC,4167147,,,,296.14,295.15,297.15,1016,,,78,4,80,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515621600,2018-01-10 22:00:00 +0000 UTC,4167147,,,,296.14,295.15,297.15,1016,,,83,3,80,,,,,,,,,75,803,Clouds,broken clouds,04d
1515625200,2018-01-10 23:00:00 +0000 UTC,4167147,,,,295.79,294.15,297.15,1016,,,83,4,90,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515628800,2018-01-11 00:00:00 +0000 UTC,4167147,,,,294.77,294.15,295.15,1016,,,83,5,90,,,,,,,,,1,800,Clear,sky is clear,01n
1515632400,2018-01-11 01:00:00 +0000 UTC,4167147,,,,293.28,292.15,294.15,1017,,,88,2,70,,,,,,,,,1,800,Clear,sky is clear,01n
1515636000,2018-01-11 02:00:00 +0000 UTC,4167147,,,,292.73,292.15,294.15,1017,,,94,3,80,,,,,,,,,1,800,Clear,sky is clear,01n
1515639600,2018-01-11 03:00:00 +0000 UTC,4167147,,,,292.15,291.15,293.15,1018,,,93,3,102,,,,,,,,,75,803,Clouds,broken clouds,04n
1515643200,2018-01-11 04:00:00 +0000 UTC,4167147,,,,291.72,290.15,293.15,1018,,,100,1,20,,,,,,,,,75,701,Mist,mist,50n
1515646800,2018-01-11 05:00:00 +0000 UTC,4167147,,,,291.73,290.15,293.15,1017,,,100,2,10,,,,,,,,,90,701,Mist,mist,50n
1515646800,2018-01-11 05:00:00 +0000 UTC,4167147,,,,291.73,290.15,293.15,1017,,,100,2,10,,,,,,,,,90,741,Fog,fog,50n
1515650400,2018-01-11 06:00:00 +0000 UTC,4167147,,,,292.33,292.15,293.15,1017,,,93,3,122,,,,,,,,,90,741,Fog,fog,50n
1515654000,2018-01-11 07:00:00 +0000 UTC,4167147,,,,292.15,292.15,292.15,1017,,,93,1,50,,,,,,,,,90,741,Fog,fog,50n
1515657600,2018-01-11 08:00:00 +0000 UTC,4167147,,,,291.82,291.15,292.15,1016,,,100,2,70,,,,,,,,,90,701,Mist,mist,50n
1515657600,2018-01-11 08:00:00 +0000 UTC,4167147,,,,291.82,291.15,292.15,1016,,,100,2,70,,,,,,,,,90,741,Fog,fog,50n
1515661200,2018-01-11 09:00:00 +0000 UTC,4167147,,,,291.74,291.15,293.15,1016,,,93,1,60,,,,,,,,,75,701,Mist,mist,50n
1515661200,2018-01-11 09:00:00 +0000 UTC,4167147,,,,291.74,291.15,293.15,1016,,,93,1,60,,,,,,,,,75,741,Fog,fog,50n
1515664800,2018-01-11 10:00:00 +0000 UTC,4167147,,,,290.88,290.15,292.15,1016,,,100,2,50,,,,,,,,,75,701,Mist,mist,50n
1515664800,2018-01-11 10:00:00 +0000 UTC,4167147,,,,290.88,290.15,292.15,1016,,,100,2,50,,,,,,,,,75,741,Fog,fog,50n
1515668400,2018-01-11 11:00:00 +0000 UTC,4167147,,,,290.86,290.15,292.15,1016,,,100,2,80,0.3,,,,,,,,90,701,Mist,mist,50n
1515668400,2018-01-11 11:00:00 +0000 UTC,4167147,,,,290.86,290.15,292.15,1016,,,100,2,80,0.3,,,,,,,,90,741,Fog,fog,50n
1515668400,2018-01-11 11:00:00 +0000 UTC,4167147,,,,290.86,290.15,292.15,1016,,,100,2,80,0.3,,,,,,,,90,500,Rain,light rain,10n
1515672000,2018-01-11 12:00:00 +0000 UTC,4167147,,,,291.01,290.15,292.15,1016,,,100,2,350,0.3,,,,,,,,75,701,Mist,mist,50n
1515672000,2018-01-11 12:00:00 +0000 UTC,4167147,,,,291.01,290.15,292.15,1016,,,100,2,350,0.3,,,,,,,,75,500,Rain,light rain,10n
1515672000,2018-01-11 12:00:00 +0000 UTC,4167147,,,,291.01,290.15,292.15,1016,,,100,2,350,0.3,,,,,,,,75,741,Fog,fog,50n
1515675600,2018-01-11 13:00:00 +0000 UTC,4167147,,,,291.4,290.15,293.15,1017,,,100,1,120,0.3,,,,,,,,90,701,Mist,mist,50d
1515675600,2018-01-11 13:00:00 +0000 UTC,4167147,,,,291.4,290.15,293.15,1017,,,100,1,120,0.3,,,,,,,,90,741,Fog,fog,50d
1515675600,2018-01-11 13:00:00 +0000 UTC,4167147,,,,291.4,290.15,293.15,1017,,,100,1,120,0.3,,,,,,,,90,500,Rain,light rain,10d
1515679200,2018-01-11 14:00:00 +0000 UTC,4167147,,,,291.39,290.15,292.15,1017,,,100,3,110,,,,,,,,,75,701,Mist,mist,50d
1515679200,2018-01-11 14:00:00 +0000 UTC,4167147,,,,291.39,290.15,292.15,1017,,,100,3,110,,,,,,,,,75,741,Fog,fog,50d
1515682800,2018-01-11 15:00:00 +0000 UTC,4167147,,,,292.64,291.15,295.15,1018,,,94,4,170,,,,,,,,,75,701,Mist,mist,50d
1515686400,2018-01-11 16:00:00 +0000 UTC,4167147,,,,294.15,292.15,295.15,1018,,,83,5,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1515690000,2018-01-11 17:00:00 +0000 UTC,4167147,,,,296.03,294.15,297.15,1018,,,73,5,200,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515693600,2018-01-11 18:00:00 +0000 UTC,4167147,,,,296.56,295.15,298.15,1017,,,73,5,190,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515697200,2018-01-11 19:00:00 +0000 UTC,4167147,,,,298.14,295.15,301.15,1016,,,65,3,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1515700800,2018-01-11 20:00:00 +0000 UTC,4167147,,,,299.39,297.15,301.15,1015,,,57,5,210,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515704400,2018-01-11 21:00:00 +0000 UTC,4167147,,,,299.51,297.15,301.15,1015,,,54,3,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1515708000,2018-01-11 22:00:00 +0000 UTC,4167147,,,,299.56,298.15,300.15,1015,,,54,4,160,,,,,,,,,20,801,Clouds,few clouds,02d
1515711600,2018-01-11 23:00:00 +0000 UTC,4167147,,,,298.78,296.15,300.15,1015,,,78,2,140,0.3,,,,,,,,75,500,Rain,light rain,10d
1515715200,2018-01-12 00:00:00 +0000 UTC,4167147,,,,296.77,295.15,299.15,1015,,,69,5,110,,,,,,,,,75,803,Clouds,broken clouds,04n
1515718800,2018-01-12 01:00:00 +0000 UTC,4167147,,,,295.14,294.15,296.15,1016,,,78,3,120,,,,,,,,,75,803,Clouds,broken clouds,04n
1515722400,2018-01-12 02:00:00 +0000 UTC,4167147,,,,294.58,294.15,295.15,1016,,,83,3,130,0.9,,,,,,,,1,501,Rain,moderate rain,10n
1515726000,2018-01-12 03:00:00 +0000 UTC,4167147,,,,294.03,293.15,295.15,1016,,,88,4,130,,,,,,,,,1,800,Clear,sky is clear,01n
1515729600,2018-01-12 04:00:00 +0000 UTC,4167147,,,,293.72,292.15,295.15,1017,,,88,2,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1515733200,2018-01-12 05:00:00 +0000 UTC,4167147,,,,292.72,291.15,294.15,1016,,,94,3,150,,,,,,,,,40,802,Clouds,scattered clouds,03n
