pwr_out,irdnc,temp,prsure,hmdty,wnd_spd,wnd_deg,rain_1h,clouds
0.0,0.0,33.58,1017,50,2,170,0.0,20
0.0,0.0,33.6,1016,49,3,190,0.0,75
0.0,0.0,33.28,1016,59,5,90,0.0,75
0.0,0.0,32.13,1016,63,4,120,0.0,20
0.0,0.0,28.83,1018,74,5,130,0.0,5
0.0,0.0,28.19,1018,77,4,130,0.0,1
0.0,0.0,27.38,1019,81,4,140,0.0,1
0.0,0.0,27.22,1019,84,3,140,0.0,1
0.0,0.0,26.76,1019,84,2,160,0.0,1
0.0,0.0,26.51,1019,81,2,173,0.0,75
0.83,0.0,26.48,1018,90,3,150,0.0,1
3.08,125.39,25.78,1018,87,3,160,0.0,40
6.31,324.5,25.7,1018,90,2,190,0.0,1
2.89,649.34,25.4,1018,93,2,160,0.0,20
8.93,641.5,24.97,1018,94,2,160,0.0,1
8.09,1005.7,24.96,1017,94,1,170,0.0,1
8.09,1005.7,24.96,1017,94,1,170,0.0,1
8.93,529.33,25.51,1018,96,1,170,0.0,1
8.93,529.33,25.51,1018,96,1,170,0.0,1
3.76,996.04,27.35,1018,87,2,160,0.0,1
7.23,286.66,29.03,1019,79,2,180,0.0,75
5.52,829.72,30.1,1019,69,2,170,0.0,20
2.18,568.42,31.53,1019,67,2,190,0.0,75
0.37,254.23,32.39,1018,62,3,140,0.0,40
0.0,0.0,33.47,1016,59,5,120,0.0,40
0.0,0.0,33.84,1015,45,2,110,0.9,1
0.0,0.0,33.15,1015,54,5,100,0.0,75
0.0,0.0,32.11,1015,47,2,190,0.0,40
0.0,0.0,28.47,1017,90,3,90,0.0,90
0.0,0.0,27.89,1018,74,2,130,0.0,90
0.0,0.0,27.4,1019,81,1,122,0.0,75
0.0,0.0,27.41,1019,94,1,130,0.3,90
0.0,0.0,27.41,1019,94,1,130,0.3,90
0.0,0.0,27.41,1019,94,1,130,0.3,90
0.0,0.0,26.92,1019,91,2,110,0.9,90
0.0,0.0,26.92,1019,91,2,110,0.9,90
0.0,0.0,26.92,1019,87,2,190,0.0,40
0.96,0.0,26.56,1018,91,2,160,0.3,1
3.4,119.62,26.5,1018,93,1,200,0.0,1
3.07,338.98,26.01,1017,93,1,170,0.0,1
7.07,355.12,25.92,1018,97,2,160,0.0,40
8.9,204.66,26.04,1019,93,1,360,0.3,20
6.31,933.92,26.03,1019,97,1,42,0.0,1
8.28,1105.43,26.41,1019,88,1,42,0.0,20
8.83,1062.34,27.99,1019,82,2,130,0.0,1
6.82,953.92,29.69,1019,72,4,140,0.0,1
4.79,717.02,30.94,1019,65,3,170,0.0,1
2.12,499.53,31.33,1019,65,3,90,0.0,75
0.0,250.34,32.38,1019,59,1,0,0.0,40
0.0,0.0,33.34,1017,49,3,170,0.0,20
0.0,0.0,33.28,1017,49,7,100,0.0,20
0.0,0.0,33.44,1017,47,2,170,0.0,1
0.0,0.0,31.66,1018,59,4,120,0.0,1
0.0,0.0,28.44,1019,74,4,130,0.0,20
0.0,0.0,27.86,1019,76,3,110,0.0,1
0.0,0.0,27.32,1020,84,3,90,0.0,1
0.0,0.0,26.86,1021,91,1,40,0.9,90
0.0,0.0,26.86,1021,91,1,40,0.9,90
0.0,0.0,26.17,1021,90,2,110,0.0,1
0.0,0.0,25.8,1020,90,2,90,0.0,1
0.43,0.0,25.83,1020,87,1,111,0.0,1
3.18,40.64,25.57,1019,93,1,82,0.0,1
3.36,300.35,25.25,1019,90,1,82,0.0,1
7.68,288.61,25.16,1019,90,2,350,0.0,1
6.46,764.87,24.86,1019,93,1,360,0.0,1
8.27,1066.37,24.81,1020,90,1,360,0.0,20
6.93,1056.28,25.25,1020,96,2,60,0.0,1
4.63,663.26,27.49,1020,87,2,60,0.0,1
6.97,178.57,29.58,1021,77,4,90,0.0,1
4.84,779.57,30.76,1021,70,4,110,0.0,75
2.14,498.52,31.83,1021,57,4,110,0.0,75
0.07,162.36,32.49,1020,53,2,80,0.0,40
0.0,0.0,33.22,1018,55,5,80,0.0,75
0.0,0.0,32.73,1018,74,3,20,0.9,75
0.0,0.0,32.74,1018,59,6,80,0.3,20
0.0,0.0,31.51,1019,62,4,90,0.0,40
0.0,0.0,28.51,1019,74,4,80,0.0,1
0.0,0.0,27.63,1019,79,4,80,0.0,1
0.0,0.0,26.84,1020,84,3,90,0.0,1
0.0,0.0,26.53,1020,81,3,70,0.0,1
0.0,0.0,26.15,1020,87,2,50,0.0,1
0.0,0.0,25.68,1020,87,2,60,0.0,1
0.93,0.0,25.15,1020,87,2,30,0.0,1
3.53,111.98,24.82,1019,90,2,66,0.0,1
6.5,335.52,24.55,1019,90,1,60,0.0,1
5.75,636.02,24.47,1019,90,1,30,0.0,1
8.88,849.61,24.53,1019,93,1,50,0.0,1
8.94,937.24,24.22,1020,93,2,30,0.0,1
8.94,1012.51,24.97,1020,93,2,40,0.0,1
8.74,982.35,27.62,1021,81,3,30,0.0,1
7.67,981.05,29.95,1021,66,5,60,0.0,75
5.09,789.51,30.79,1021,59,6,90,0.0,20
0.49,524.03,31.96,1021,57,5,80,0.0,40
0.14,59.02,32.45,1020,66,4,70,0.0,75
0.0,0.0,32.9,1019,55,8,70,0.0,75
0.0,0.0,32.21,1019,70,4,60,0.0,75
0.0,0.0,31.67,1019,70,4,60,0.3,75
0.0,0.0,30.91,1019,53,5,70,0.0,1
0.0,0.0,27.57,1019,69,4,50,0.9,1
0.0,0.0,27.19,1020,74,3,50,0.0,1
0.0,0.0,26.53,1020,79,2,40,0.3,1
0.0,0.0,26.18,1020,84,2,30,0.0,40
0.0,0.0,25.95,1020,87,3,30,0.3,1
0.0,0.0,25.52,1020,84,3,20,0.0,1
0.99,0.0,25.22,1020,90,2,20,0.0,1
2.41,105.5,24.79,1020,87,2,10,0.0,20
4.4,211.72,24.61,1019,90,2,18,0.0,1
6.89,374.22,24.59,1019,88,2,18,0.0,20
5.4,759.68,24.91,1020,94,2,160,0.0,5
4.16,487.86,24.53,1020,93,2,10,0.0,75
3.91,380.78,25.0,1021,93,2,10,0.0,1
5.14,358.0,27.09,1021,87,3,20,0.0,1
5.31,467.54,28.47,1021,74,2,70,0.0,75
1.28,512.22,29.57,1021,74,2,80,0.0,75
0.96,126.25,30.24,1021,66,4,60,0.0,40
0.04,93.39,30.62,1021,65,4,80,0.0,40
0.0,0.0,31.32,1019,65,4,80,0.0,75
0.0,0.0,31.06,1019,59,4,40,0.0,40
0.0,0.0,29.57,1019,65,6,70,0.9,20
0.0,0.0,28.88,1019,87,5,30,0.3,75
0.0,0.0,27.21,1019,87,3,60,0.9,40
0.0,0.0,26.75,1020,83,3,80,0.9,20
0.0,0.0,26.45,1020,87,4,90,0.0,1
0.0,0.0,26.03,1020,84,3,50,0.0,75
0.0,0.0,26.1,1020,88,2,90,0.9,90
0.0,0.0,25.57,1020,90,2,50,0.9,56
0.79,0.0,25.51,1020,83,3,50,0.3,75
3.72,92.96,25.34,1019,87,1,20,0.3,20
1.13,342.65,24.98,1019,90,2,50,0.0,1
1.49,122.79,24.52,1019,94,1,30,0.0,90
3.98,119.33,24.69,1019,84,2,20,0.0,40
5.91,332.93,24.56,1019,90,2,10,0.0,1
6.15,593.65,24.82,1020,90,3,30,0.0,1
3.12,799.74,27.23,1020,78,3,100,0.0,75
1.94,311.2,29.02,1021,70,6,90,0.0,75
3.42,191.54,29.7,1020,66,5,110,0.9,75
3.42,191.54,29.7,1020,66,5,110,0.9,75
0.34,327.45,29.79,1020,77,4,90,0.3,20
0.34,327.45,29.79,1020,77,4,90,0.3,20
0.0,41.51,30.35,1020,69,6,80,0.0,20
0.0,0.0,30.51,1018,63,7,80,0.3,90
0.0,0.0,30.54,1018,61,7,80,0.0,75
0.0,0.0,29.64,1018,61,6,80,0.0,90
0.0,0.0,29.22,1018,63,7,60,0.0,90
0.0,0.0,26.76,1018,72,3,70,0.0,20
0.0,0.0,26.32,1019,76,3,70,0.0,1
0.0,0.0,25.51,1019,79,2,40,0.0,1
0.0,0.0,25.27,1019,81,2,50,0.0,1
0.0,0.0,24.63,1019,81,1,50,0.0,1
0.0,0.0,24.06,1018,84,2,50,0.0,1
0.34,0.0,23.66,1018,87,2,60,0.0,1
3.47,39.78,23.33,1018,97,2,360,0.0,20
5.96,329.76,23.45,1017,90,2,20,0.3,1
3.63,552.79,23.07,1017,93,3,20,0.0,20
3.97,313.15,23.13,1017,90,1,30,0.0,1
6.81,240.72,23.17,1018,90,2,360,0.0,1
8.94,790.38,23.94,1018,90,2,10,0.0,1
8.4,1007.86,26.52,1019,79,3,20,0.0,1
3.19,781.3,28.71,1019,69,4,60,0.0,1
1.49,306.12,29.44,1019,63,6,90,0.0,20
1.91,146.43,30.3,1018,57,6,70,0.3,40
0.0,225.27,30.91,1018,53,5,90,0.3,20
0.0,0.0,30.25,1016,83,2,60,0.9,75
0.0,0.0,30.42,1016,61,6,90,0.3,90
0.0,0.0,30.46,1016,60,9,80,0.0,75
0.0,0.0,29.41,1016,62,4,90,0.0,1
0.0,0.0,26.83,1017,69,3,50,0.0,1
0.0,0.0,26.37,1017,71,2,50,0.0,20
0.0,0.0,25.44,1018,76,2,50,0.0,1
0.0,0.0,25.14,1018,79,2,40,0.0,1
0.0,0.0,24.7,1018,84,1,40,0.0,1
0.0,0.0,24.3,1018,84,2,30,0.0,1
0.74,0.0,24.07,1017,87,1,360,0.0,75
3.4,89.93,24.04,1017,87,2,30,0.0,40
5.94,321.68,23.77,1017,87,3,30,0.0,1
8.9,562.37,23.49,1016,90,3,30,0.0,1
3.4,834.05,23.38,1017,87,1,50,0.0,1
4.74,319.96,23.33,1017,87,2,20,0.0,1
4.89,449.67,23.86,1018,90,2,10,0.0,1
1.42,456.58,26.91,1018,79,2,40,0.0,1
1.45,140.3,28.81,1019,67,5,70,0.0,1
2.29,137.64,29.06,1019,83,3,130,3.0,90
2.29,137.64,29.06,1019,83,3,130,3.0,90
1.37,223.1,29.78,1018,88,2,150,0.9,75
1.37,223.1,29.78,1018,88,2,150,0.9,75
0.0,200.62,30.15,1018,63,6,110,0.0,40
0.0,0.0,29.18,1018,90,4,50,0.9,90
0.0,0.0,29.18,1018,90,4,50,0.9,90
0.0,0.0,29.28,1017,87,3,30,0.9,75
0.0,0.0,29.28,1017,87,3,30,0.9,75
0.0,0.0,28.61,1017,87,4,30,0.9,90
0.0,0.0,28.27,1017,81,3,40,0.3,90
0.0,0.0,26.56,1017,87,2,60,0.0,1
0.0,0.0,26.19,1017,90,2,50,0.0,40
0.0,0.0,25.51,1018,90,3,60,0.0,1
0.0,0.0,24.98,1018,90,2,80,0.0,1
0.0,0.0,24.59,1018,90,2,50,0.0,1
0.0,0.0,24.39,1017,90,1,40,0.0,1
0.76,0.0,23.53,1017,93,1,80,0.0,20
3.35,90.51,23.24,1017,93,1,55,0.0,1
6.0,320.39,23.25,1017,93,1,55,0.0,75
8.27,569.97,22.85,1017,93,2,30,0.0,1
4.14,675.8,22.96,1017,93,1,42,0.0,1
6.57,703.47,23.25,1018,93,1,20,0.0,1
8.89,1050.88,23.43,1018,93,1,42,0.0,1
5.32,293.8,26.24,1019,81,2,30,0.0,1
5.55,230.02,28.43,1019,72,3,50,0.0,1
4.85,495.5,29.59,1019,63,3,110,0.0,75
1.84,418.64,30.14,1019,63,4,80,0.0,40
0.0,213.38,31.41,1018,59,4,40,0.0,75
0.0,0.0,32.04,1017,57,4,90,0.0,20
0.0,0.0,32.59,1016,54,5,50,0.0,20
0.0,0.0,31.56,1016,55,5,60,0.0,1
0.0,0.0,30.02,1017,61,6,90,0.0,1
0.0,0.0,27.05,1017,72,4,70,0.0,1
0.0,0.0,26.46,1018,76,3,70,0.0,1
0.0,0.0,25.37,1018,81,2,60,0.0,1
0.0,0.0,24.89,1019,84,1,70,0.0,1
0.0,0.0,24.5,1019,84,1,50,0.0,1
0.0,0.0,24.28,1018,87,2,50,0.0,1
0.46,0.0,23.79,1018,90,1,40,0.0,1
3.36,67.16,23.28,1017,90,2,40,0.0,1
6.01,316.93,23.03,1017,93,1,60,0.0,1
5.51,577.94,22.92,1017,88,1,50,0.0,75
2.11,407.15,22.86,1017,93,1,30,0.0,40
8.74,223.1,22.98,1018,93,1,30,0.0,20
8.96,995.75,23.61,1018,88,1,30,0.0,75
3.74,988.4,26.48,1019,81,1,50,0.0,1
8.09,664.56,28.16,1019,69,3,90,0.0,75
1.71,834.05,29.11,1019,65,4,70,0.0,75
1.76,283.35,30.56,1019,63,5,70,0.0,75
0.0,190.24,31.39,1019,55,4,70,0.0,20
0.0,0.0,31.55,1018,57,7,90,0.0,40
0.0,0.0,31.5,1017,55,6,80,0.9,20
0.0,0.0,30.45,1017,59,6,60,0.0,40
0.0,0.0,29.54,1017,67,4,100,0.0,20
0.0,0.0,26.64,1018,88,2,70,0.0,40
0.0,0.0,25.67,1018,79,4,70,0.9,1
0.0,0.0,25.19,1019,84,4,70,0.0,20
0.0,0.0,25.22,1019,84,2,90,0.0,20
0.0,0.0,24.81,1019,84,3,70,0.0,1
0.0,0.0,24.36,1018,84,1,50,0.0,1
0.72,0.0,24.35,1018,87,3,100,0.3,90
3.23,91.12,24.21,1017,87,2,40,0.0,40
5.83,316.78,24.2,1017,84,2,50,0.0,75
2.9,555.6,23.76,1017,87,2,50,0.0,40
2.8,375.84,23.88,1017,90,2,40,0.3,1
2.14,314.62,23.81,1017,93,1,40,0.0,1
1.58,198.89,24.36,1018,90,2,30,0.0,1
2.96,172.08,26.89,1019,81,3,70,0.0,1
3.38,302.66,28.57,1019,71,4,70,0.0,1
3.3,412.19,29.91,1019,65,7,80,0.0,20
2.19,381.24,30.84,1019,57,7,70,0.0,40
0.0,234.63,31.89,1018,60,6,80,0.0,75
0.0,0.0,29.25,1017,79,4,50,0.9,75
0.0,0.0,29.25,1017,79,4,50,0.9,75
0.0,0.0,28.77,1017,58,6,90,0.3,40
0.0,0.0,29.17,1016,69,9,70,0.3,40
0.0,0.0,28.8,1016,67,7,70,0.3,1
0.0,0.0,26.65,1016,79,5,80,0.3,20
0.0,0.0,25.68,1017,79,4,100,0.9,40
0.0,0.0,25.26,1017,87,2,70,0.0,1
0.0,0.0,25.06,1017,84,3,60,0.0,1
0.0,0.0,24.52,1017,84,2,70,0.3,1
0.0,0.0,24.34,1017,90,2,60,0.0,1
0.61,0.0,24.05,1016,93,3,50,0.3,20
1.07,59.88,23.97,1016,93,2,70,0.0,1
5.31,105.07,23.97,1016,90,2,50,0.0,1
8.94,534.41,23.89,1016,93,2,50,0.0,1
5.86,938.97,24.18,1016,93,3,70,0.0,1
4.65,372.38,24.22,1016,90,3,70,0.0,1
6.12,394.32,25.31,1016,90,4,80,0.0,1
2.37,824.97,26.25,1017,84,4,80,0.0,1
1.16,205.81,28.24,1017,79,6,80,0.0,1
2.79,122.36,29.27,1017,69,6,90,0.0,1
0.81,275.28,30.38,1017,59,8,110,0.0,40
0.0,78.26,29.45,1017,59,8,90,0.9,75
0.0,0.86,27.62,1015,90,2,100,0.9,75
0.0,0.86,27.62,1015,90,2,100,0.9,75
0.0,0.0,26.21,1016,90,4,90,0.9,90
0.0,0.0,26.21,1016,90,4,90,0.9,90
0.0,0.0,26.97,1015,87,4,70,0.9,75
0.0,1.73,26.01,1015,87,3,70,0.9,1
0.0,0.0,25.14,1015,93,4,70,0.9,40
0.0,0.0,25.14,1015,93,4,70,0.9,40
0.0,0.0,23.84,1016,93,5,80,0.3,75
0.0,0.0,23.99,1016,96,3,100,0.3,90
0.0,0.0,24.01,1016,94,3,80,0.0,75
0.0,0.0,24.21,1016,93,4,90,0.0,1
0.0,0.0,24.43,1015,90,4,90,0.3,20
0.21,0.0,24.34,1015,93,4,90,0.3,1
0.21,0.0,24.34,1015,93,4,90,0.3,1
3.4,27.56,24.07,1014,100,4,70,0.3,1
4.05,358.98,23.99,1013,96,2,60,0.3,1
3.81,268.65,24.07,1013,97,4,90,0.3,75
2.52,719.58,24.38,1013,94,2,60,0.3,40
8.01,250.02,24.58,1013,93,4,70,0.9,75
5.83,988.83,24.72,1014,96,3,80,0.3,75
6.87,929.17,25.75,1014,96,3,80,0.9,40
7.24,521.3,27.93,1014,84,4,100,0.0,75
0.92,501.12,29.29,1014,66,5,140,0.0,90
0.35,89.07,30.12,1013,77,3,110,0.0,40
0.0,38.05,31.12,1013,70,6,110,0.0,40
0.0,0.0,31.23,1011,63,7,90,0.9,75
0.0,0.0,30.73,1011,69,6,110,0.0,20
0.0,0.0,28.86,1011,93,6,150,0.9,90
0.0,0.0,28.86,1011,93,6,150,0.9,90
0.0,0.0,28.66,1011,83,4,130,0.3,40
0.0,0.0,27.69,1012,83,6,140,0.3,75
0.0,0.0,26.98,1011,91,5,100,0.0,1
0.0,0.0,26.99,1012,91,4,120,0.0,20
0.0,0.0,26.86,1012,87,6,140,0.0,40
0.0,0.0,26.71,1013,90,4,140,0.0,20
0.0,0.0,26.23,1012,93,4,130,0.0,20
0.3,0.0,26.26,1012,88,3,130,0.0,90
0.84,34.01,26.12,1011,93,5,130,0.0,20
2.93,83.02,26.35,1011,93,4,140,0.0,40
3.78,309.79,26.45,1011,88,4,140,0.0,90
7.12,667.44,26.45,1010,87,6,140,0.0,40
8.95,621.75,26.72,1010,90,6,130,0.0,90
3.58,876.74,26.96,1012,88,5,150,0.3,90
4.5,293.29,27.77,1012,82,6,150,0.0,75
1.14,422.0,28.71,1012,77,8,160,0.0,75
0.81,104.85,29.78,1012,72,8,170,0.0,75
0.73,77.83,30.15,1011,72,7,170,0.0,75
0.0,67.88,31.08,1011,65,7,180,0.0,75
0.0,0.0,29.34,1009,76,8,240,0.3,90
0.0,0.0,29.34,1009,76,8,240,0.3,90
0.0,0.0,28.27,1009,87,2,200,0.9,75
0.0,0.0,28.27,1009,87,2,200,0.9,75
0.0,0.0,28.27,1009,87,2,200,0.9,75
0.0,0.0,27.9,1008,96,6,190,0.9,75
0.0,0.0,27.9,1008,96,6,190,0.9,75
0.0,0.0,27.9,1008,96,6,190,0.9,75
0.0,0.0,28.35,1008,82,5,180,0.9,40
0.0,0.0,28.35,1008,82,5,180,0.9,40
0.0,0.0,27.7,1010,78,4,190,0.3,20
0.0,0.0,27.85,1010,82,4,190,0.3,20
0.0,0.0,27.52,1010,82,6,190,0.0,1
0.0,0.0,27.13,1011,79,5,200,0.0,1
0.0,0.0,26.99,1011,84,6,190,0.0,1
0.0,0.0,26.71,1010,87,6,200,0.0,90
0.17,0.0,26.5,1009,87,5,200,0.3,75
0.89,22.48,26.46,1009,90,5,200,0.3,90
4.27,94.83,26.32,1010,88,3,200,0.0,90
7.58,592.78,26.57,1009,90,5,190,0.0,90
6.67,483.5,26.33,1011,93,4,190,0.0,90
3.89,543.06,26.18,1011,93,3,200,0.0,75
6.58,736.76,26.22,1012,93,3,190,0.0,75
8.11,892.85,27.11,1012,88,3,200,0.0,90
1.38,803.13,28.04,1012,80,4,210,0.0,90
2.6,134.25,29.34,1012,72,5,230,0.0,75
1.51,259.42,30.69,1012,66,5,240,0.0,75
0.0,157.6,31.8,1011,65,5,230,0.0,1
0.0,0.0,30.27,1009,93,3,160,3.0,75
0.0,0.0,30.54,1009,71,3,210,0.9,20
0.0,0.0,31.04,1009,74,2,180,0.3,40
0.0,0.0,30.7,1009,59,5,280,0.0,1
0.0,0.0,27.59,1010,69,3,290,0.0,1
0.0,0.0,27.06,1011,77,2,280,0.0,1
0.0,0.0,26.53,1011,76,3,290,0.0,1
0.0,0.0,26.24,1011,79,2,270,0.0,1
0.0,0.0,25.55,1011,84,4,280,0.0,1
0.0,0.0,25.07,1011,90,3,270,0.0,1
0.2,0.0,24.59,1011,93,2,270,0.0,1
3.87,25.94,24.37,1011,93,2,260,0.0,1
5.27,352.82,23.81,1011,97,1,260,0.0,40
5.3,574.19,24.06,1011,97,2,290,0.0,40
5.09,653.53,23.75,1011,100,2,300,0.0,1
8.97,484.69,23.62,1011,96,1,290,0.0,40
8.95,951.36,23.72,1012,100,2,350,0.0,75
8.69,887.23,24.97,1012,84,2,310,0.0,75
6.83,891.77,26.49,1012,79,2,310,0.0,40
4.39,683.0,27.87,1011,66,4,300,0.0,75
1.6,443.61,28.91,1012,62,2,310,0.0,1
0.0,186.64,29.51,1011,53,3,290,0.0,1
0.0,0.0,31.15,1010,51,2,293,0.0,1
0.0,0.0,31.22,1009,49,4,310,0.0,1
0.0,0.0,30.91,1009,48,4,280,0.0,20
0.0,0.0,30.03,1009,49,3,310,0.0,1
0.0,0.0,26.82,1010,55,2,340,0.0,1
0.0,0.0,25.3,1011,60,4,310,0.0,1
0.0,0.0,24.1,1012,60,1,320,0.0,90
0.0,0.0,23.68,1012,68,3,290,0.0,1
0.0,0.0,22.99,1012,68,2,330,0.0,1
0.0,0.0,22.3,1011,70,2,320,0.0,1
0.61,0.0,22.17,1012,76,2,330,0.0,1
3.35,64.42,21.97,1011,83,3,8,0.0,75
5.97,227.43,21.46,1011,78,1,10,0.0,75
7.81,552.14,21.9,1012,83,2,360,0.0,75
8.92,750.02,21.88,1013,73,4,360,0.0,75
8.97,879.01,21.92,1013,68,3,350,0.0,40
4.15,941.06,21.66,1013,65,2,20,0.0,20
8.92,328.6,23.4,1014,52,2,360,0.0,1
7.05,902.07,26.19,1014,45,3,30,0.0,1
4.39,807.56,27.63,1014,43,3,60,0.0,1
1.57,444.37,28.4,1015,42,3,0,0.0,75
0.0,186.78,29.4,1014,43,3,40,0.0,20
0.0,0.0,30.16,1013,44,3,49,0.0,1
0.0,0.0,30.41,1013,42,1,0,0.0,1
0.0,0.0,29.85,1012,42,2,350,0.0,1
0.0,0.0,28.66,1013,58,5,80,0.0,75
0.0,0.0,24.93,1014,56,3,60,0.0,1
0.0,0.0,24.21,1015,61,2,50,0.0,1
0.0,0.0,22.75,1015,66,2,50,0.0,1
0.0,0.0,22.19,1016,73,2,60,0.0,1
0.0,0.0,21.93,1016,73,2,50,0.0,1
0.0,0.0,21.55,1016,78,2,50,0.0,1
0.53,0.0,21.35,1016,81,2,50,0.0,1
3.17,79.84,21.26,1016,81,1,60,0.0,1
5.78,304.39,21.45,1016,81,1,49,0.0,20
5.72,543.49,21.35,1016,81,1,49,0.0,40
6.99,552.79,21.22,1016,90,1,56,0.0,1
5.17,336.39,21.54,1017,87,2,20,0.0,1
5.45,562.95,21.83,1017,90,1,60,0.0,1
3.64,263.6,25.59,1017,79,2,90,0.0,1
1.68,221.81,27.95,1017,74,3,120,0.0,40
4.4,181.6,29.48,1018,67,4,130,0.0,1
1.29,522.31,30.45,1018,59,3,80,0.0,90
0.0,205.52,31.13,1017,61,4,110,0.0,20
0.0,0.0,32.21,1016,61,5,80,0.0,75
0.0,0.0,32.21,1016,63,5,60,0.0,75
0.0,0.0,30.8,1017,65,6,80,0.0,75
0.0,0.0,29.62,1017,69,6,80,0.0,75
0.0,0.0,27.63,1018,76,5,70,0.0,20
0.0,0.0,26.71,1018,84,4,90,0.0,1
0.0,0.0,26.14,1019,87,3,90,0.0,1
0.0,0.0,26.01,1019,87,3,90,0.0,1
0.0,0.0,25.6,1019,90,2,70,0.0,20
0.0,0.0,25.2,1019,93,2,60,0.0,1
0.44,0.0,24.88,1019,93,2,70,0.0,40
2.93,75.23,24.66,1018,97,1,80,0.0,1
5.32,293.58,24.61,1018,97,1,90,0.0,1
4.57,586.73,24.17,1018,93,1,40,0.0,1
7.76,915.76,23.84,1019,97,1,83,0.0,1
8.96,502.42,23.9,1019,94,1,83,0.0,1
4.06,948.19,23.85,1019,100,1,83,0.0,1
2.64,392.59,26.37,1020,88,2,70,0.0,1
6.82,230.17,28.15,1020,78,2,150,0.0,75
4.16,692.23,29.88,1020,70,1,180,0.0,75
1.44,430.64,30.51,1020,62,2,210,0.0,20
0.0,174.68,31.5,1019,62,4,110,0.0,75
0.0,0.0,32.25,1018,52,2,110,0.0,20
0.0,0.0,32.5,1018,59,5,80,0.0,40
0.0,0.0,31.99,1018,52,4,110,0.0,20
0.0,0.0,30.89,1019,70,3,130,0.0,20
0.0,0.0,27.63,1019,69,4,90,0.0,1
0.0,0.0,27.13,1019,78,3,110,0.0,1
0.0,0.0,26.73,1020,83,2,110,0.0,1
0.0,0.0,26.01,1020,88,1,80,0.0,1
0.0,0.0,25.43,1020,88,1,100,0.0,1
0.0,0.0,24.88,1020,94,3,132,0.0,1
0.47,0.0,24.51,1020,94,3,132,0.0,1
2.94,66.37,24.58,1020,94,2,125,0.0,1
4.94,292.28,24.0,1020,94,2,125,0.0,1
5.24,597.39,23.71,1020,94,2,125,0.0,1
6.18,791.57,23.44,1020,94,1,116,0.0,1
7.12,848.96,23.3,1020,100,1,116,0.0,1
8.83,673.85,23.99,1020,100,2,80,0.0,1
5.63,952.23,26.72,1021,94,3,110,0.0,1
5.25,901.5,28.57,1021,79,4,120,0.0,1
4.09,705.2,30.12,1021,70,4,150,0.0,75
1.39,426.21,31.38,1020,62,3,120,0.0,40
0.0,174.68,31.88,1019,62,3,110,0.0,40
0.0,0.0,33.0,1018,52,4,160,0.0,20
0.0,0.0,32.63,1018,66,3,150,0.0,40
0.0,0.0,32.72,1018,49,4,130,0.0,20
0.0,0.0,31.86,1018,55,6,110,0.0,1
0.0,0.0,28.38,1019,74,4,120,0.0,1
0.0,0.0,27.64,1019,78,3,120,0.0,1
0.0,0.0,26.73,1020,83,3,130,0.0,1
0.0,0.0,26.02,1020,94,3,130,0.0,1
0.0,0.0,25.73,1021,94,3,126,0.0,1
0.0,0.0,26.0,1020,88,3,126,0.0,1
0.45,0.0,24.73,1020,94,2,140,0.0,1
2.52,84.46,24.44,1020,100,2,150,0.0,1
3.18,239.1,24.01,1019,100,2,130,0.0,1
6.54,542.34,24.0,1019,100,1,100,0.0,1
3.65,662.97,24.01,1020,94,1,124,0.0,1
5.55,226.56,23.62,1020,100,1,124,0.0,1
8.57,507.03,24.28,1021,94,1,124,0.0,1
7.87,1014.34,27.01,1021,88,1,70,0.0,1
6.05,859.12,28.14,1021,83,3,130,0.0,1
3.8,661.96,30.0,1021,62,4,110,0.0,40
1.33,461.02,31.38,1021,59,3,160,0.0,75
0.0,171.65,31.72,1021,59,2,100,0.0,75
0.0,0.0,32.75,1019,55,2,80,0.0,75
0.0,0.0,32.88,1019,55,2,50,0.0,90
0.0,0.0,32.13,1019,55,3,70,0.0,40
0.0,0.0,31.25,1019,58,4,100,0.0,1
0.0,0.0,28.01,1020,74,4,120,0.0,1
0.0,0.0,27.16,1021,78,3,120,0.0,1
0.0,0.0,26.15,1021,83,2,90,0.0,1
0.0,0.0,25.85,1021,88,2,108,0.0,1
0.0,0.0,24.57,1021,88,1,110,0.0,1
0.0,0.0,24.28,1021,88,1,50,0.0,1
0.41,0.0,24.14,1021,88,1,50,0.0,1
2.34,87.77,24.0,1021,94,1,114,0.0,1
4.32,251.64,23.29,1021,94,1,114,0.0,1
6.45,399.08,22.87,1021,100,1,114,0.0,20
6.06,853.07,23.16,1021,94,1,29,0.0,1
4.42,778.27,23.18,1022,100,1,350,0.0,20
6.67,1001.81,23.69,1022,94,2,10,0.0,1
6.67,1001.81,23.69,1022,94,2,10,0.0,1
7.17,862.58,25.7,1023,94,2,360,0.0,75
5.4,396.49,27.72,1023,78,3,60,0.0,20
3.41,648.99,29.01,1023,74,3,70,0.3,40
1.13,422.21,30.74,1023,55,2,100,0.0,40
0.0,176.41,31.51,1022,62,4,50,0.0,40
0.0,0.0,32.25,1021,55,5,60,0.0,40
0.0,0.0,31.56,1020,55,5,90,0.0,20
0.0,0.0,32.16,1021,52,5,90,0.0,1
0.0,0.0,30.63,1021,58,5,90,0.0,1
0.0,0.0,27.57,1022,74,2,70,0.0,5
0.0,0.0,26.63,1022,78,2,60,0.0,1
0.0,0.0,25.86,1023,83,1,60,0.0,1
